words,label
"even, side, enhances, scream, stuff, characters, makes, porn, found, show, starts, decent, ever, virtually, raises, white, richard, wants, foetus, earth, write, miss, movie, impression, deathbr, opening, instead, mess, rampling, sorry, lame, physically, think, bitten, completely, fight, wall, particular, documentary, capture, hits, producer, words, serious, enrages, recommended, sea, far, script, absolutely, great, awful, know, interest, crew, way, cause, tell, asked, brief, sure, looks, made, get, aborts, stupid, dumb, lost, like, youll, canada, say, lovers, simply, goes, however, killer, terrible, sergio, two, nolan, carradine, sucks, deaths, cure, attack, spielbergs, knocking, people, believe, huge, called, literally, without, else, single, scene, icebergs, least, orca, ill, donati, series, little, film, itbr, embarrassingbr, kills, mate, dishwater, late, blatant, ripoff, derek, directed, instincts, comedy, though, letter, atmosphere, killed, come, outstanding, dont, screen, boring, budget, attacks, revenge, strong, saying, gore, although, pregnant, big, maybe, comes, including, back, unfortunately, recognise, expecting, harsh, male, marine, theres, help, odd, someones, extent, plain, doesnt, bo, irish, person, either, catch, got, dull, decides, spielberg, pay, ken, sink, probably, flat, couldnt, ridiculous, injuries, legs, dumped, common, bad, everywhere, acting, orders, house, happens, trap, trying, deliver, mean, director, suspect, matches, fact, nice, hapless, seemed, charlotte, oil, jaws, 1975, nolans, purpose, scenes, land, sell, crusty, dry, lantern, could, half, presence, tension, appearing, cold, move, loving, bland, build, suppose, everything, effort, one, utterly, around, unborn, annoyed, take, identify, well, wildlife, explosion, dreary, suspense, lure, definitely, bucks, town, statement, blink, quite, none, plan, still, order, ignores, catches, caring, hilarious, messes, anderson, someone, accent, pure, modest, belongs, hand, closest, seriously, boat, thing, fetched, close, seems, eat, couple, classicbr, harris, cinematography, 90, things, whale, minutes, totally, scares, cry, go, whales, shark, nothing, connection, vincenzoni, robert, rubbishy, fin, shots, thats, biologist, listen, conducts, forgettable, anything, laughing, opposite, 1987, forget, wreck, im, reach, luciano, deck, intelligent, newfoundland, michael, female, time, bit, good, enough, thought, tried, footage, captain",0
"even, lips, next, plank, trade, domestic, found, smelt, ever, farm, wanders, aint, barricading, lamebrained, casts, graveyard, lead, think, onbr, chicken, better, tendency, point, older, old, love, words, almost, disappears, make, undead, performances, way, interest, know, shotgun, halt, six, earlier, sure, nervous, movement, get, lost, like, lay, shed, fake, youll, near, friends, budding, goes, dakota, rosalie, moving, actress, sound, car, conviction, gang, cole, repellent, editor, discovered, sacrificed, haired, signed, viewer, oblivious, worst, quiet, especially, shuffled, 82, animals, shell, film, ghouls, fends, end, sadly, late, 210, include, want, shacks, mouths, deathbed, drawing, already, extra, dont, shes, boring, habit, shut, accidentally, gone, brother, prove, safe, finally, back, talk, taken, breakdownbr, youd, pictures, orchestra, abandoned, doesnt, ones, equally, would, everybody, look, padding, becomes, oh, nowhere, sort, cv, noise, breather, involves, gory, yes, creatures, child, character, sat, trainee, theyd, bad, climaxbr, scene, awol, dear, fact, stay, passes, main, wont, family, hard, films, hour, father, labourer, ladies, heroine, hands, among, days, one, utterly, horn, kid, another, whatever, run, building, dullard, signs, members, five, minute, life, long, live, 22, outside, day, middle, something, anywhere, featuring, strict, covered, blood, girl, hardnut, bloke, happened, closes, useless, mistake, vehicle, laurel, horror, course, starter, see, grinding, zombie, night, tombstones, horrible, meanders, minutes, going, movies, molesting, act, nothing, wood, involved, drones, said, match, charismafree, years, babysitter, spooky, nortons, arent, fanning, youre, bit, time, enough, rough, shrill, barnett, spend, never, likely, eyeballs, torn",0
"long, pretty, effects, superior, bogus, day, arabian, tales, hall, alexander, camp, crop, become, filled, slang, stood, truly, consisting, age, beautiful, original, montez, unnoticeable, products, film, since, today, trick, songs, many, intolerable, test, though, anachronistic, love, almost, outstanding, films, dubbed, come, imaginative, nights, loser, mainly, positive, bounteous, made, affair, hollywood, one, slapstick, feature, corn, jon, mesopotamian, say, photography, color, maria, near, thief, baghdad, time, genre, special, survives, memorable, nominated, kordas, sad, clarity",0
"sense, next, saw, found, impressed, first, ever, certain, write, impression, looking, 9s, less, ld, rating, justify, best, sure, chose, western, 9, culver, development, genre, two, actor, imdb, believe, people, glowing, editing, 10s, shot, vote, lonesome, come, 40br, screen, lot, giving, dove, gone, happen, back, surprised, lots, available, 2, id, feeling, got, info, tv, summed, character, poor, read, process, motivation, lack, 1, nights, monetary, reviews, one, reference, take, review, well, used, overwhelming, stuffed, coming, long, box, several, viewed, wondering, universal, 50s, close, decided, since, stars, grew, feelings, going, mgm, movies, yields, changing, overall, city, reverence, ballot, time, seen, tool, thought, mgms",0
"even, sense, murdererbr, characters, brinke, porn, found, details, first, risk, plot, movie, really, save, neither, forced, real, lasted, absurd, locations, think, tent, completely, better, says, awful, know, lacks, get, compared, driller, laughable, wynorski, terrible, killer, watchable, girls, two, party, events, moments, actor, clues, bloodier, knocking, part, worst, stilltraumatized, series, guy, film, end, slight, mr, performed, turkey, dialogue, boring, giving, 30, gore, much, nonexistent, whos, headless, buzzy, theres, humour, stevens, would, joke, jim, oh, door, character, slumber, read, nonsense, us, acting, gotta, scene, piece, could, bother, credits, reason, massacre, everything, lunk, one, linda, well, quite, closing, johnson, monologue, third, life, girl, crap, useless, seems, told, revive, minutes, bearable, thrilling, worked, loved, cant, second, based, thats, ive, anything, police, chapters, watch, good, grownup, footage",0
"apart, easy, characters, masculine, movie, really, given, better, laugh, vivian, wasnt, casted, make, far, rather, script, excellent, way, sure, scriptbr, get, camera, goes, ready, thoughbr, silly, enjoyed, played, itbr, today, moved, ripped, zdars, role, much, screamy, uncut, help, feeling, either, would, right, estevez, slow, likes, schilling, liked, boringly, couldnt, version, garbage, bad, joe, please, theatres, anyways, world, could, times, take, well, soultaker, rights, examplebr, deserves, job, seriously, credit, created, mst3k, see, inanimate, movies, robert, 95, unique, bit, watch, seen, fun",0
"even, next, oh, operating, distinctive, plot, worst, wanted, really, uninteresting, least, trademark, shock, acting, trademarks, film, scene, completely, still, opinion, make, could, concert, gore, gone, bar, one, lost, showed, well, terrible, nightmare, none, theatre",0
"making, porn, inducing, soured, children, variety, paul, movie, abysmally, ludicrous, instead, howard, absolutely, awful, know, misses, mark, starlet, industry, clint, cream, mainstream, clear, people, fat, ron, choose, guy, film, ice, kills, comedy, steer, turkey, dont, continue, brother, much, ad, wise, spot, constant, bhorror, pillow, seeing, palatable, striving, soft, nonsense, bad, acting, choice, storyline, films, reason, nudity, indeed, dialog, kid, another, talented, stuffed, mile, loathed, thing, horror, horrible, grade, stars, shoe, sleep, funnily, mental, case, thats, serves, itswellbad, cinema, good, wheter, seen, enough, norman",0
"even, 7, australia, may, makes, conflicts, sharks, date, plot, movie, colour, closely, exwife, fleeting, background, less, follow, musical, amidst, hero, indicates, advice, make, excellent, dark, along, way, sympathy, looks, made, italians, find, western, like, viewing, youll, reality, photography, development, near, bluish, 007, spagetti, voices, emerging, 1990s, bloody, ready, convey, rhythmic, alas, relentlessly, beers, barroom, ease, especially, repeatedly, least, razorsharp, series, sinister, little, anyones, mafiatype, demolition, mate, end, sadly, sometimes, similarity, heading, evidence, observing, watching, role, much, speedy, 20, back, predictable, bite, slowed, either, baddies, latest, tv, emerge, warm, score, character, underwater, red, us, waters, whats, 3, funeral, fails, scene, relentless, deed, stay, realisation, wont, lack, dust, 1, twist, 1960s, times, produce, move, one, tuned, itll, well, another, octopus, bites, sbs, quality, evidenced, bored, someone, something, 10, audience, brawl, concern, course, speeded, music, nudge, totally, awaken, heart, night, movies, shark, cant, productions, hungry, glasses, enjoyable, works, folks, moviebr, screened, assumed, years, belatedly, time, seaside, thought, impressive, herebr, sound, numbered",0
"gets, million, guitar, idea, literallybr, next, shoots, door, makes, dillon, seriously, blood, ridiculous, character, worst, movie, really, garbage, metal, bad, guy, heavy, lead, minutes, anyone, remember, think, music, end, background, teeth, 5, love, said, bum, come, matt, puns, dont, headache, banging, times, fail, mundane, 30, hands, ringing, cares, sounds, achord, crunches, isnt, dillons, name, hurtbr, hinges, head",0
"includes, antirussian, russian, ever, plot, movie, real, instead, completely, selling, team, commenting, moscow, europe, way, able, flags, looks, get, stupid, showing, reality, like, downtown, killing, running, events, portray, puts, book, people, map, brainwashing, bulgaria, helps, related, crowd, production, though, mistakes, money, also, evil, square, references, got, bs, ussr, ukrainian, character, recent, red, ordered, many, episodes, russia, instrument, hundreds, ie, using, place, news, propaganda, elections, someone, populated, course, sophia, eastern, always, runs, bizarre, etc, nothing, second, dream, parts, reports",0
"sound, others, depend, produced, demand, handicaps, interested, ever, movie, deeply, closed, captions, didnt, film, see, fails, interesting, sanctimonious, completely, impaired, leaves, follow, include, ironic, hearing, productions, disabilities, inexcusable, world, 2005, make, deaf, captioned, producers, manner, commune, fit, one, countless, year, infuriating, industry, unfortunately, like, entertainment, comments, theaters, accommodated, would",0
"long, historical, alamothirteen, day, patriotic, acting, film, always, historians, utter, far, rating, awful, interest, best, days, field, keep, rubbish, good, enough, accuracy, glory, would, moments",0
"necessary, making, sense, malkovichs, sur, saw, stuff, characters, first, drag, movie, scorseses, instead, point, showingbr, love, dialogues, almost, stories, story, rather, excellent, tell, expect, made, get, deep, find, reality, like, agreed, rambling, adapt, abrupt, moving, declarations, examples, people, erice, enjoyed, especially, scriptwriters, fiction, film, interesting, delivering, reasons, knowing, clouds, often, episode, done, engaging, seem, maybe, innocence, happen, worried, juxtaposing, john, failure, would, themes, imagery, slow, el, age, speak, ways, rhythm, antonioni, complete, many, successful, films, half, victor, times, issues, social, beyond, one, relationships, fluid, havent, relationship, rest, speeches, others, confusing, introduces, seems, feelings, secondly, works, pace, prefer, endlessly, shares, clumsiest, nature, versus, seen",0
